Formulation_ID,endpoint,confidence,tier,근거인용문,사유,y,y_bin,y_src_detail,ct_cat,from_neg_recovery,y_conflict,quote_has_explicit_negative,quote_has_suspicious_marker,quote_has_no_data_marker
EyeIrritation6pack_PID276,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID277,eye,medium,SOURCE_CONFLICT,,출처 간 서열 상충(y_conflict=True),2B,1.0,ntp_measured,,False,True,False,False,False
EyeIrritation6pack_PID28,eye,high,NONE,Serious eye damage/eye irritation  / Eyes - rabbit  / Result: No eye irritation,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,True,False,False
EyeIrritation6pack_PID281,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID282,eye,medium,SOURCE_CONFLICT,,출처 간 서열 상충(y_conflict=True),2A,1.0,ntp_measured,,False,True,False,False,False
EyeIrritation6pack_PID283,eye,medium,SOURCE_CONFLICT,,출처 간 서열 상충(y_conflict=True),2B,1.0,ntp_measured,,False,True,False,False,False
EyeIrritation6pack_PID286,eye,medium,SOURCE_CONFLICT,,출처 간 서열 상충(y_conflict=True),1,1.0,ntp_measured,,False,True,False,False,False
EyeIrritation6pack_PID287,eye,medium,SOURCE_CONFLICT,,출처 간 서열 상충(y_conflict=True),2B,1.0,ntp_measured,,False,True,False,False,False
EyeIrritation6pack_PID288,eye,medium,SOURCE_CONFLICT,Serious eye damage/eye irritation / Shall not be classified as seriously damaging to the eye or eye irritant.,출처 간 서열 상충(y_conflict=True),2B,1.0,ntp_measured,,False,True,True,False,False
EyeIrritation6pack_PID289,eye,high,NONE,Serious eye damage/irritation / no data available,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,,False,False,False,True,True
EyeIrritation6pack_PID29,eye,high,NONE,Serious eye damage/eye irritation  / Eyes - rabbit  / Result: No eye irritation,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,True,False,False
EyeIrritation6pack_PID293,eye,medium,SOURCE_CONFLICT,,출처 간 서열 상충(y_conflict=True),1,1.0,ntp_measured,,False,True,False,False,False
EyeIrritation6pack_PID298,eye,medium,SOURCE_CONFLICT,,출처 간 서열 상충(y_conflict=True),1,1.0,ntp_measured,,False,True,False,False,False
EyeIrritation6pack_PID299,eye,high,NONE,IRRITATION: Eye irritation: Mild irritant (Tox Cat IV),복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID3,eye,high,NONE,EYE IRRITATION: Information not available,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,,False,False,False,True,False
EyeIrritation6pack_PID300,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID301,eye,medium,SOURCE_CONFLICT,Serious eye damage/eye irritation / Eyes - Rabbit / Result: No eye irritation,출처 간 서열 상충(y_conflict=True),1,1.0,ntp_measured,,False,True,True,False,False
EyeIrritation6pack_PID302,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID303,eye,medium,SOURCE_CONFLICT,,출처 간 서열 상충(y_conflict=True),NC,0.0,ntp_measured,NC,False,True,False,False,False
EyeIrritation6pack_PID306,eye,high,NONE,Eyes Causes irritation to eyes.,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2A,1.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID31,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID310,eye,medium,SOURCE_CONFLICT,"Classification: Flammable Liquid, Category 3 Acute Toxicity, Dermal Category 4 Acute Toxicity, Inhalation Category 4 Skin Irritation, Category 2 Eye Irritation, Category 2 Carcinogenicity, Category 2 Specific Target Organ Toxicity (Single Exposure) – Category 3 Aspiration Hazard – Category 1 / H319: Causes serious eye irritation",출처 간 서열 상충(y_conflict=True),2B,1.0,ntp_measured,,False,True,False,True,False
EyeIrritation6pack_PID312,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID313,eye,medium,SOURCE_CONFLICT,Serious eye damage/eye irritation • No eye irritation: Rabbit; OECD 405,출처 간 서열 상충(y_conflict=True),NC,0.0,ntp_measured,,False,True,True,False,False
EyeIrritation6pack_PID314,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID316,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID319,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2A,1.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID32,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID321,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID323,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID324,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID325,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID326,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID327,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID328,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID329,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID330,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID332,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID333,eye,medium,CT_CONTRADICTION,,CT baseline(GHS 가산법)은 양성인데 최종 라벨은 음성 — 상충,NC,0.0,ntp_measured,2A,False,False,False,False,False
EyeIrritation6pack_PID343,eye,high,NONE,GHS classification: Health Hazards: Acute inhalation Category 4 Eye damage/irritation Category 2B,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID344,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID345,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID347,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID348,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID349,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID350,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID351,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID352,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID354,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID355,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID356,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID358,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID360,eye,medium,SOURCE_CONFLICT,,출처 간 서열 상충(y_conflict=True),2B,1.0,ntp_measured,2A,False,True,False,False,False
EyeIrritation6pack_PID361,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID362,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID363,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,2A,False,False,False,False,False
EyeIrritation6pack_PID364,eye,medium,SOURCE_CONFLICT,,출처 간 서열 상충(y_conflict=True),2B,1.0,ntp_measured,,False,True,False,False,False
EyeIrritation6pack_PID365,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2A,1.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID366,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID367,eye,medium,CT_CONTRADICTION,,CT baseline(GHS 가산법)은 양성인데 최종 라벨은 음성 — 상충,NC,0.0,ntp_measured,2A,False,False,False,False,False
EyeIrritation6pack_PID368,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID369,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID37,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID370,eye,high,NONE,Eye Contact: Mildly Irritating (Rabbit),복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID371,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID373,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID375,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID376,eye,high,NONE,Serious Eye damage/Irritation / Fipronil: Moderate eye irritation (rabbit). (Category III - EPA) / Pyriproxyfen: Eye irritation reversible within 7 days (Category III - EPA),복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID377,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID378,eye,high,NONE,Serious eye damage/irritation / no data available,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,1,False,False,False,True,True
EyeIrritation6pack_PID379,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,1,False,False,False,False,False
EyeIrritation6pack_PID380,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2A,1.0,ntp_measured,1,False,False,False,False,False
EyeIrritation6pack_PID381,eye,medium,CT_CONTRADICTION,,CT baseline(GHS 가산법)은 양성인데 최종 라벨은 음성 — 상충,NC,0.0,ntp_measured,1,False,False,False,False,False
EyeIrritation6pack_PID382,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID383,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID386,eye,medium,SOURCE_CONFLICT,,출처 간 서열 상충(y_conflict=True),2B,1.0,ntp_measured,,False,True,False,False,False
EyeIrritation6pack_PID390,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID391,eye,medium,SOURCE_CONFLICT,,출처 간 서열 상충(y_conflict=True),2B,1.0,ntp_measured,NC,False,True,False,False,False
EyeIrritation6pack_PID392,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID393,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID396,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID398,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID4,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID40,eye,medium,SOURCE_CONFLICT,Serious eye damage/eye irritation / Shall not be classified as seriously damaging to the eye or eye irritant.,출처 간 서열 상충(y_conflict=True),2B,1.0,ntp_measured,,False,True,True,False,False
EyeIrritation6pack_PID404,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID406,eye,medium,SOURCE_CONFLICT,,출처 간 서열 상충(y_conflict=True),NC,0.0,ntp_measured,,False,True,False,False,False
EyeIrritation6pack_PID408,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID41,eye,high,NONE,Eye irritation No irritation to eyes (rabbits).,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,,False,False,True,False,False
EyeIrritation6pack_PID411,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID412,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID413,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2A,1.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID414,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID417,eye,medium,SOURCE_CONFLICT,,출처 간 서열 상충(y_conflict=True),NC,0.0,ntp_measured,NC,False,True,False,False,False
EyeIrritation6pack_PID419,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID42,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID420,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID422,eye,high,NONE,Serious eye damage/eye irritation / Shall not be classified as seriously damaging to the eye or eye irritant.,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,True,False,False
EyeIrritation6pack_PID426,eye,high,NONE,Assessment of irritating effects: Skin contact causes irritation. Not irritating to the eyes. / Experimental/calculated data: / Skin corrosion/irritation rabbit: Irritant. (OECD Guideline 404) / Serious eye damage/irritation rabbit: non-irritant (Draize test),복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_v1,,False,False,True,True,False
EyeIrritation6pack_PID429,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID43,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID433,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID434,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2A,1.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID435,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,False,False,False
